1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792020010120200131331
60D20200128EP1216100000000090901111          00000000010000000000000001590000000000000159017000000000000270                   
60D20200128EP1216100000000090901128900       00000000010000000000000009900000000000000990012000000000001188                   
60D20200128EP1216100000000090901131901       00000000010000000000000011990000000000001199017000000000002038                   
60D20200128EP1216100000000090901134001       00000000040000000000000021400000000000002140017000000000003638                   
60D20200128EP1216100000000090901134004       00000000010000000000000005550000000000000555017000000000000943                   
60D20200128EP1216100000000090901148103       00000000020000000000000015980000000000001598012000000000001917                   
60D20200128EP1216100000000090901152003       00000000010000000000000004490000000000000449017000000000000763                   
60D20200128EP1216100000000090901153500       00000000020000000000000008580000000000000858017000000000001458                   
60D20200128EP1216100000000090901153502       00000000010000000000000004290000000000000429017000000000000729                   
60D20200128EP1216100000000090901155009       00000000010000000000000022990000000000002299012000000000002758                   
60D20200128EP1216100000000090901164803       00000000010000000000000002950000000000000295017000000000000501                   
60D20200128EP1216100000000090901165902       00000000010000000000000015990000000000001599012000000000001918                   
60D20200128EP1216100000000090901173002       00000000010000000000000005490000000000000549017000000000000933                   
60D20200128EP1216100000000090901173800       00000000020000000000000009980000000000000998017000000000001696                   
60D20200128EP1216100000000090901173803       00000000030000000000000014070000000000001407017000000000002391                   
60D20200128EP1216100000000090901173804       00000000040000000000000018760000000000001876017000000000003189                   
60D20200128EP1216100000000090901173805       00000000020000000000000009980000000000000998017000000000001696                   
60D20200128EP1216100000000090901175700       00000000010000000000000002690000000000000269012000000000000322                   
60D20200128EP12161000000000909015608         00000000020000000000000008380000000000000838017000000000001424                   
60D20200128EP1216100000000090901588          00000000020000000000000008380000000000000838017000000000001424                   
60D20200128EP1216100000000090901595          00000000010000000000000004190000000000000419017000000000000712                   
60D20200128EP12161000000000909016000         00000000010000000000000004990000000000000499017000000000000848                   
60D20200128EP1216100000000090901601          00000000010000000000000004190000000000000419017000000000000712                   
60D20200128EP12161000000000909017060         00000000030000000000000015420000000000001542017000000000002621                   
60D20200128EP1216100000000090901755          00000000020000000000000011180000000000001118017000000000001900                   
60D20200128EP1216100000000090901809          00000000020000000000000011380000000000001138017000000000001934                   
60D20200128EP1216100000000090901823          00000000010000000000000005690000000000000569017000000000000967                   
60D20200128EP1216100000000090901830          00000000010000000000000005690000000000000569017000000000000967                   
60D20200128EP1216100000000090901939          00000000020000000000000015980000000000001598017000000000002716                   
60D20200128EP12161000000000909021715         00000000030000000000000016980000000000001698017000000000002886                   
60D20200128EP12161000000000909021722         00000000030000000000000016980000000000001698017000000000002886                   
60D20200128EP12161000000000909021739         00000000020000000000000011740000000000001174017000000000001995                   
60D20200128EP1216100000000090902405          00000000040000000000000006360000000000000636017000000000001081                   
60D20200128EP12161000000000909024099         00000000060000000000000032100000000000003210017000000000005457                   
60D20200128EP12161000000000909024105         00000000030000000000000016050000000000001605017000000000002728                   
60D20200128EP12161000000000909024129         00000000020000000000000010700000000000001070017000000000001819                   
60D20200128EP12161000000000909024609         00000000020000000000000010900000000000001090017000000000001853                   
60D20200128EP12161000000000909024610         00000000010000000000000005450000000000000545017000000000000926                   
60D20200128EP12161000000000909024774         00000000010000000000000010990000000000001099017000000000001868                   
60D20200128EP12161000000000909024819         00000000010000000000000010890000000000001089017000000000001851                   
60D20200128EP12161000000000909024910         00000000020000000000000009980000000000000998017000000000001696                   
60D20200128EP12161000000000909024912         00000000030000000000000015720000000000001572017000000000002672                   
60D20200128EP1216100000000090902529          00000000050000000000000023750000000000002375017000000000004037                   
60D20200128EP12161000000000909025331         00000000020000000000000010480000000000001048017000000000001781                   
60D20200128EP12161000000000909025355         00000000020000000000000011380000000000001138017000000000001934                   
60D20200128EP12161000000000909025800         00000000030000000000000017070000000000001707017000000000002901                   
60D20200128EP12161000000000909025813         00000000020000000000000011740000000000001174017000000000001995                   
60D20200128EP1216100000000090902684          00000000030000000000000011070000000000001107017000000000001881                   
60D20200128EP1216100000000090902707          00000000010000000000000003690000000000000369017000000000000627                   
60D20200128EP1216100000000090902714          00000000010000000000000003690000000000000369017000000000000627                   
60D20200128EP12161000000000909029346         00000000010000000000000007990000000000000799017000000000001358                   
60D20200128EP12161000000000909030465         00000000020000000000000009980000000000000998017000000000001696                   
60D20200128EP12161000000000909030922         00000000030000000000000016050000000000001605017000000000002728                   
60D20200128EP12161000000000909031141         00000000030000000000000014970000000000001497017000000000002544                   
60D20200128EP121610000000009090324           00000000010000000000000005490000000000000549017000000000000933                   
60D20200128EP12161000000000909032501         00000000010000000000000004290000000000000429017000000000000729                   
60D20200128EP12161000000000909032505         00000000020000000000000007380000000000000738017000000000001254                   
60D20200128EP12161000000000909032527         00000000010000000000000012490000000000001249017000000000002123                   
60D20200128EP12161000000000909032545         00000000010000000000000012490000000000001249017000000000002123                   
60D20200128EP12161000000000909032807         00000000010000000000000004190000000000000419017000000000000712                   
60D20200128EP121610000000009090331           00000000040000000000000021960000000000002196017000000000003733                   
60D20200128EP121610000000009090333           00000000020000000000000010980000000000001098017000000000001866                   
60D20200128EP121610000000009090347           00000000060000000000000028500000000000002850017000000000004845                   
60D20200128EP121610000000009090348           00000000030000000000000014250000000000001425017000000000002422                   
60D20200128EP121610000000009090349           00000000030000000000000014250000000000001425017000000000002422                   
60D20200128EP12161000000000909047826         00000000010000000000000004390000000000000439012000000000000526                   
60D20200128EP12161000000000909047919         00000000030000000000000014970000000000001497012000000000001796                   
60D20200128EP12161000000000909047921         00000000010000000000000004990000000000000499012000000000000598                   
60D20200128EP1216100000000090905100          00000000060000000000000025740000000000002574017000000000004375                   
60D20200128EP1216100000000090905103          00000000020000000000000008980000000000000898017000000000001526                   
60D20200128EP1216100000000090905109          00000000010000000000000004620000000000000462017000000000000785                   
60D20200128EP1216100000000090905119          00000000010000000000000003690000000000000369012000000000000442                   
60D20200128EP1216100000000090905181          00000000020000000000000009380000000000000938017000000000001594                   
60D20200128EP1216100000000090905182          00000000020000000000000009980000000000000998017000000000001696                   
60D20200128EP1216100000000090905234          00000000010000000000000009290000000000000929017000000000001579                   
60D20200128EP1216100000000090905293          00000000040000000000000018760000000000001876017000000000003189                   
60D20200128EP1216100000000090905630          00000000030000000000000015420000000000001542017000000000002621                   
60D20200128EP12161000000000909058100         00000000010000000000000009350000000000000935017000000000001589                   
60D20200128EP12161000000000909062302         00000000010000000000000006900000000000000690017000000000001173                   
60D20200128EP12161000000000909062305         00000000020000000000000013800000000000001380017000000000002346                   
60D20200128EP121610000000009090642           00000000070000000000000032130000000000003213017000000000005462                   
60D20200128EP121610000000009090666           00000000030000000000000013770000000000001377017000000000002340                   
60D20200128EP1216100000000090909245          00000000010000000000000006990000000000000699017000000000001188                   
60M20200129EP1216100000000090900032D03045503051300080200100000000015676200000000395526851                                     
60A20200129EP1216100000000090900700000000000000                                                                               
60A20200129EP1216100000000090901200000000173700                                                                               
60A20200129EP1216100000000090901700000000996643                                                                               
60A20200129EP1216100000000090902500000000000000                                                                               
60A20200129EP121610000000009090CANC000000372810                                                                               
60A20200129EP121610000000009090DESC000000020177                                                                               
60A20200129EP121610000000009090F   000000004290                                                                               
60A20200129EP121610000000009090I   000000000000                                                                               
60A20200129EP121610000000009090ISS 000000000000                                                                               
60A20200129EP121610000000009090N   000000000000                                                                               
60D20200129EP121610000000009090045003        00000000010000000000000003990000000000000399012000000000000478                   
60D20200129EP12161000000000909005181         00000000020000000000000009380000000000000938017000000000001594                   
60D20200129EP12161000000000909005182         00000000010000000000000004990000000000000499017000000000000848                   
60D20200129EP121610000000009090058101        00000000010000000000000009350000000000000935017000000000001589                   
60D20200129EP1216100000000090900955          00000000010000000000000009900000000000000990012000000000001188                   
60D20200129EP1216100000000090901001420       00000000010000000000000004790000000000000479017000000000000814                   
60D20200129EP1216100000000090901030700       00000000030000000000000014970000000000001497017000000000002544                   
60D20200129EP1216100000000090901033400       00000000020000000000000021780000000000002178017000000000003702                   
60D20200129EP1216100000000090901063410       00000000010000000000000004290000000000000429017000000000000729                   
60D20200129EP1216100000000090901065004       00000000010000000000000004190000000000000419017000000000000712                   
60D20200129EP1216100000000090901065710       00000000010000000000000003390000000000000339012000000000000406                   
60D20200129EP1216100000000090901068601       00000000010000000000000002890000000000000289012000000000000346                   
60D20200129EP1216100000000090901069101       00000000010000000000000004990000000000000499017000000000000848                   
60D20200129EP1216100000000090901069111       00000000010000000000000004990000000000000499017000000000000848                   
60D20200129EP1216100000000090901074404       00000000010000000000000008490000000000000849017000000000001443                   
60D20200129EP1216100000000090901074406       00000000010000000000000008990000000000000899017000000000001528                   
60D20200129EP1216100000000090901098811       00000000020000000000000007380000000000000738017000000000001254                   
60D20200129EP1216100000000090901110          00000000020000000000000003180000000000000318017000000000000540                   
60D20200129EP1216100000000090901128900       00000000030000000000000029700000000000002970012000000000003564                   
60D20200129EP1216100000000090901128901       00000000020000000000000019800000000000001980012000000000002376                   
60D20200129EP1216100000000090901128905       00000000010000000000000009900000000000000990012000000000001188                   
60D20200129EP1216100000000090901131903       00000000020000000000000024980000000000002498017000000000004246                   
60D20200129EP1216100000000090901132600       00000000010000000000000004290000000000000429017000000000000729                   
60D20200129EP1216100000000090901132602       00000000020000000000000008580000000000000858017000000000001458                   
60D20200129EP1216100000000090901134001       00000000040000000000000021400000000000002140017000000000003638                   
60D20200129EP1216100000000090901143402       00000000010000000000000004990000000000000499017000000000000848                   
60D20200129EP1216100000000090901148100       00000000010000000000000007990000000000000799012000000000000958                   
60D20200129EP1216100000000090901148102       00000000010000000000000007990000000000000799012000000000000958                   
60D20200129EP1216100000000090901148103       00000000030000000000000023970000000000002397012000000000002876                   
60D20200129EP1216100000000090901151802       00000000010000000000000006790000000000000679017000000000001154                   
60D20200129EP1216100000000090901153501       00000000030000000000000012870000000000001287017000000000002187                   
60D20200129EP1216100000000090901160700       00000000010000000000000006990000000000000699017000000000001188                   
60D20200129EP1216100000000090901170209       00000000010000000000000011990000000000001199012000000000001438                   
60D20200129EP1216100000000090901174207       00000000010000000000000009980000000000000998012000000000001197                   
60D20200129EP1216100000000090901174220       00000000010000000000000008990000000000000899012000000000001078                   
60D20200129EP1216100000000090901174900       00000000010000000000000001690000000000000169012000000000000202                   
60D20200129EP1216100000000090901174901       00000000010000000000000001690000000000000169012000000000000202                   
60D20200129EP1216100000000090901588          00000000010000000000000004190000000000000419017000000000000712                   
60D20200129EP12161000000000909016000         00000000030000000000000014970000000000001497017000000000002544                   
60D20200129EP12161000000000909017060         00000000010000000000000005140000000000000514017000000000000873                   
60D20200129EP12161000000000909017138         00000000050000000000000022950000000000002295017000000000003901                   
60D20200129EP1216100000000090901724          00000000010000000000000004990000000000000499017000000000000848                   
60D20200129EP12161000000000909017957         000000000100000000000000042900000000000000000F   0000000000000                   
60D20200129EP1216100000000090901922          00000000010000000000000007990000000000000799017000000000001358                   
60D20200129EP1216100000000090901946          00000000010000000000000008490000000000000849017000000000001443                   
60D20200129EP1216100000000090901953          00000000010000000000000008490000000000000849017000000000001443                   
60D20200129EP12161000000000909020251         00000000030000000000000026970000000000002697017000000000004584                   
60D20200129EP12161000000000909021708         00000000030000000000000016050000000000001605017000000000002728                   
60D20200129EP12161000000000909021715         00000000050000000000000028300000000000002830017000000000004811                   
60D20200129EP12161000000000909021722         00000000020000000000000011320000000000001132017000000000001924                   
60D20200129EP12161000000000909022088         00000000010000000000000008390000000000000839017000000000001426                   
60D20200129EP12161000000000909024099         00000000070000000000000037450000000000003745017000000000006366                   
60D20200129EP12161000000000909024609         00000000020000000000000010900000000000001090017000000000001853                   
60D20200129EP12161000000000909024610         00000000010000000000000005450000000000000545017000000000000926                   
60D20200129EP12161000000000909024774         00000000010000000000000010990000000000001099017000000000001868                   
60D20200129EP12161000000000909024775         00000000010000000000000011490000000000001149017000000000001953                   
60D20200129EP12161000000000909024911         00000000040000000000000020960000000000002096017000000000003563                   
60D20200129EP12161000000000909024912         00000000030000000000000015720000000000001572017000000000002672                   
60D20200129EP1216100000000090902531          00000000010000000000000004750000000000000475017000000000000807                   
60D20200129EP12161000000000909025331         00000000050000000000000026200000000000002620017000000000004454                   
60D20200129EP12161000000000909025800         00000000030000000000000017070000000000001707017000000000002901                   
60D20200129EP12161000000000909025802         00000000010000000000000005890000000000000589017000000000001001                   
60D20200129EP12161000000000909025813         00000000020000000000000011740000000000001174017000000000001995                   
60D20200129EP12161000000000909029681         00000000010000000000000005760000000000000576017000000000000979                   
60D20200129EP12161000000000909030489         00000000040000000000000019960000000000001996017000000000003393                   
60D20200129EP12161000000000909030496         00000000010000000000000004990000000000000499017000000000000848                   
60D20200129EP1216100000000090903070          00000000010000000000000003490000000000000349017000000000000593                   
60D20200129EP12161000000000909031165         00000000010000000000000005240000000000000524017000000000000890                   
60D20200129EP12161000000000909031172         00000000010000000000000005590000000000000559017000000000000950                   
60D20200129EP121610000000009090323           00000000010000000000000005490000000000000549017000000000000933                   
60D20200129EP12161000000000909032505         00000000010000000000000003690000000000000369017000000000000627                   
60D20200129EP12161000000000909032525         00000000010000000000000011990000000000001199017000000000002038                   
60D20200129EP121610000000009090326           00000000010000000000000005490000000000000549017000000000000933                   
60D20200129EP121610000000009090331           00000000030000000000000016470000000000001647017000000000002799                   
60D20200129EP121610000000009090334           00000000040000000000000021960000000000002196017000000000003733                   
60D20200129EP121610000000009090347           00000000040000000000000019000000000000001900017000000000003230                   
60D20200129EP121610000000009090348           00000000100000000000000047500000000000004750017000000000008075                   
60D20200129EP121610000000009090349           00000000050000000000000023750000000000002375017000000000004037                   
60D20200129EP121610000000009090363           00000000010000000000000004790000000000000479017000000000000814                   
60D20200129EP1216100000000090904312          00000000050000000000000019950000000000001995017000000000003391                   
60D20200129EP1216100000000090904343          00000000010000000000000004390000000000000439017000000000000746                   
60D20200129EP1216100000000090904350          00000000020000000000000008780000000000000878017000000000001492                   
60D20200129EP1216100000000090904527          00000000020000000000000006780000000000000678017000000000001152                   
60D20200129EP1216100000000090904558          00000000050000000000000020950000000000002095017000000000003561                   
60D20200129EP1216100000000090904596          00000000010000000000000004390000000000000439017000000000000746                   
60D20200129EP12161000000000909047921         00000000020000000000000009980000000000000998012000000000001197                   
60D20200129EP1216100000000090905001          00000000010000000000000004240000000000000424017000000000000720                   
60D20200129EP1216100000000090905100          00000000040000000000000017160000000000001716017000000000002917                   
60D20200129EP1216100000000090905101          00000000010000000000000004290000000000000429017000000000000729                   
60D20200129EP1216100000000090905102          00000000030000000000000013470000000000001347017000000000002289                   
60D20200129EP1216100000000090905106          00000000010000000000000004690000000000000469017000000000000797                   
60D20200129EP1216100000000090905109          00000000010000000000000004620000000000000462017000000000000785                   
60D20200129EP1216100000000090905119          00000000010000000000000003690000000000000369012000000000000442                   
60D20200129EP1216100000000090905181          00000000020000000000000009380000000000000938017000000000001594                   
60D20200129EP1216100000000090905293          00000000030000000000000014070000000000001407017000000000002391                   
60D20200129EP1216100000000090905296          00000000010000000000000008990000000000000899017000000000001528                   
60D20200129EP1216100000000090905302          00000000010000000000000008990000000000000899017000000000001528                   
60D20200129EP1216100000000090905630          00000000040000000000000020560000000000002056017000000000003495                   
60D20200129EP12161000000000909058101         00000000010000000000000009350000000000000935017000000000001589                   
60D20200129EP1216100000000090905869          00000000010000000000000006190000000000000619017000000000001052                   
60D20200129EP12161000000000909059404         00000000020000000000000009500000000000000950017000000000001615                   
60D20200129EP12161000000000909062304         00000000010000000000000006900000000000000690017000000000001173                   
60D20200129EP121610000000009090628           00000000020000000000000008780000000000000878017000000000001492                   
60D20200129EP12161000000000909063040         00000000010000000000000009690000000000000969012000000000001162                   
60D20200129EP121610000000009090635           00000000020000000000000008780000000000000878017000000000001492                   
60D20200129EP121610000000009090659           00000000050000000000000022950000000000002295017000000000003901                   
60D20200129EP1216100000000090908454          00000000010000000000000010490000000000001049017000000000001783                   
60M20200130EP1216100000000090900032D03051503059000080300100000000013010300000000396827881                                     
60A20200130EP1216100000000090900700000000000000                                                                               
60A20200130EP1216100000000090901200000000154590                                                                               
60A20200130EP1216100000000090901700000001094118                                                                               
60A20200130EP1216100000000090902500000000000000                                                                               
60A20200130EP121610000000009090CANC000000042640                                                                               
60A20200130EP121610000000009090DESC000000005392                                                                               
60A20200130EP121610000000009090F   000000004290                                                                               
60A20200130EP121610000000009090I   000000000000                                                                               
60A20200130EP121610000000009090ISS 000000000000                                                                               
60A20200130EP121610000000009090N   000000000000                                                                               
60D20200130EP121610000000009090058102        00000000020000000000000018700000000000001870017000000000003179                   
60D20200130EP121610000000009090062001        00000000030000000000000019170000000000001917017000000000003258                   
60D20200130EP1216100000000090901001418       00000000010000000000000004790000000000000479017000000000000814                   
60D20200130EP1216100000000090901001420       00000000010000000000000004790000000000000479017000000000000814                   
60D20200130EP1216100000000090901030700       00000000010000000000000004990000000000000499017000000000000848                   
60D20200130EP1216100000000090901045001       00000000010000000000000009490000000000000949017000000000001613                   
60D20200130EP1216100000000090901045002       00000000020000000000000018980000000000001898017000000000003226                   
60D20200130EP1216100000000090901059400       00000000020000000000000005780000000000000578012000000000000693                   
60D20200130EP1216100000000090901064905       00000000020000000000000009980000000000000998017000000000001696                   
60D20200130EP1216100000000090901066200       00000000040000000000000007560000000000000756012000000000000907                   
60D20200130EP1216100000000090901066201       00000000020000000000000003780000000000000378012000000000000453                   
60D20200130EP1216100000000090901069103       00000000020000000000000009980000000000000998017000000000001696                   
60D20200130EP1216100000000090901069111       00000000020000000000000009980000000000000998017000000000001696                   
60D20200130EP1216100000000090901069202       00000000010000000000000005690000000000000569017000000000000967                   
60D20200130EP1216100000000090901069400       00000000010000000000000003690000000000000369017000000000000627                   
60D20200130EP1216100000000090901070102       00000000040000000000000006360000000000000636012000000000000763                   
60D20200130EP1216100000000090901074404       00000000010000000000000008490000000000000849017000000000001443                   
60D20200130EP1216100000000090901074405       00000000010000000000000008490000000000000849017000000000001443                   
60D20200130EP1216100000000090901075023       00000000010000000000000014990000000000001499012000000000001798                   
60D20200130EP1216100000000090901090208       00000000010000000000000005590000000000000559017000000000000950                   
60D20200130EP1216100000000090901092202       00000000010000000000000010490000000000001049017000000000001783                   
60D20200130EP1216100000000090901094502       00000000010000000000000010490000000000001049017000000000001783                   
60D20200130EP1216100000000090901098811       00000000010000000000000003690000000000000369017000000000000627                   
60D20200130EP1216100000000090901098812       00000000010000000000000003690000000000000369017000000000000627                   
60D20200130EP1216100000000090901128900       00000000010000000000000009900000000000000990012000000000001188                   
60D20200130EP1216100000000090901131902       00000000010000000000000012490000000000001249017000000000002123                   
60D20200130EP1216100000000090901131905       00000000020000000000000024980000000000002498017000000000004246                   
60D20200130EP1216100000000090901132600       00000000010000000000000004290000000000000429017000000000000729                   
60D20200130EP1216100000000090901132601       00000000010000000000000004290000000000000429017000000000000729                   
60D20200130EP1216100000000090901133000       00000000010000000000000009350000000000000935017000000000001589                   
60D20200130EP1216100000000090901148102       00000000010000000000000007990000000000000799012000000000000958                   
60D20200130EP1216100000000090901151802       00000000010000000000000006790000000000000679017000000000001154                   
60D20200130EP1216100000000090901151807       00000000010000000000000007190000000000000719017000000000001222                   
60D20200130EP1216100000000090901152007       00000000010000000000000004790000000000000479017000000000000814                   
60D20200130EP1216100000000090901153500       00000000010000000000000004290000000000000429017000000000000729                   
60D20200130EP1216100000000090901153503       00000000030000000000000013770000000000001377017000000000002340                   
60D20200130EP1216100000000090901153505       00000000010000000000000004290000000000000429017000000000000729                   
60D20200130EP1216100000000090901167500       00000000010000000000000007690000000000000769012000000000000922                   
60D20200130EP1216100000000090901168402       00000000010000000000000013990000000000001399012000000000001678                   
60D20200130EP1216100000000090901168700       00000000010000000000000000800000000000000080017000000000000136                   
60D20200130EP1216100000000090901168702       00000000010000000000000000800000000000000080017000000000000136                   
60D20200130EP1216100000000090901168801       00000000010000000000000012990000000000001299012000000000001558                   
60D20200130EP1216100000000090901173001       00000000040000000000000021960000000000002196017000000000003733                   
60D20200130EP1216100000000090901173002       00000000040000000000000021960000000000002196017000000000003733                   
60D20200130EP1216100000000090901173004       00000000010000000000000005290000000000000529017000000000000899                   
60D20200130EP1216100000000090901174201       00000000010000000000000016990000000000001699012000000000002038                   
60D20200130EP1216100000000090901174203       00000000010000000000000005990000000000000599012000000000000718                   
60D20200130EP1216100000000090901174400       00000000010000000000000002890000000000000289012000000000000346                   
60D20200130EP1216100000000090901175700       00000000010000000000000002690000000000000269012000000000000322                   
60D20200130EP1216100000000090901176800       00000000010000000000000004790000000000000479017000000000000814                   
60D20200130EP12161000000000909015123         00000000020000000000000002980000000000000298017000000000000506                   
60D20200130EP12161000000000909015137         00000000010000000000000001490000000000000149017000000000000253                   
60D20200130EP12161000000000909015666         00000000010000000000000000450000000000000045012000000000000054                   
60D20200130EP1216100000000090901644          00000000010000000000000011490000000000001149017000000000001953                   
60D20200130EP12161000000000909017138         00000000030000000000000013770000000000001377017000000000002340                   
60D20200130EP12161000000000909017213         00000000020000000000000011980000000000001198017000000000002036                   
60D20200130EP1216100000000090901755          00000000030000000000000016770000000000001677017000000000002850                   
60D20200130EP1216100000000090901762          00000000020000000000000011180000000000001118017000000000001900                   
60D20200130EP12161000000000909017957         000000000100000000000000042900000000000000000F   0000000000000                   
60D20200130EP1216100000000090901922          00000000020000000000000015980000000000001598017000000000002716                   
60D20200130EP1216100000000090901953          00000000010000000000000008490000000000000849017000000000001443                   
60D20200130EP12161000000000909020251         00000000010000000000000009490000000000000949017000000000001613                   
60D20200130EP12161000000000909021708         00000000030000000000000016050000000000001605017000000000002728                   
60D20200130EP12161000000000909021715         00000000010000000000000005660000000000000566017000000000000962                   
60D20200130EP12161000000000909021722         00000000040000000000000022640000000000002264017000000000003848                   
60D20200130EP12161000000000909021739         00000000020000000000000011740000000000001174017000000000001995                   
60D20200130EP12161000000000909022088         00000000010000000000000009090000000000000909017000000000001545                   
60D20200130EP12161000000000909023283         00000000050000000000000024950000000000002495017000000000004241                   
60D20200130EP12161000000000909024099         00000000090000000000000048150000000000004815017000000000008185                   
60D20200130EP12161000000000909024105         00000000020000000000000010700000000000001070017000000000001819                   
60D20200130EP12161000000000909024603         00000000010000000000000004790000000000000479017000000000000814                   
60D20200130EP12161000000000909024612         00000000010000000000000005450000000000000545017000000000000926                   
60D20200130EP12161000000000909024909         00000000010000000000000004990000000000000499017000000000000848                   
60D20200130EP12161000000000909024912         00000000010000000000000005240000000000000524017000000000000890                   
60D20200130EP12161000000000909024915         00000000020000000000000011180000000000001118017000000000001900                   
60D20200130EP1216100000000090902531          00000000020000000000000009500000000000000950017000000000001615                   
60D20200130EP12161000000000909025348         00000000010000000000000005690000000000000569017000000000000967                   
60D20200130EP12161000000000909025801         00000000010000000000000005690000000000000569017000000000000967                   
60D20200130EP12161000000000909025806         00000000010000000000000006190000000000000619017000000000001052                   
60D20200130EP12161000000000909027724         00000000010000000000000005690000000000000569017000000000000967                   
60D20200130EP12161000000000909027731         00000000010000000000000005690000000000000569017000000000000967                   
60D20200130EP1216100000000090902952          00000000030000000000000014250000000000001425017000000000002422                   
60D20200130EP12161000000000909029681         00000000010000000000000005760000000000000576017000000000000979                   
60D20200130EP12161000000000909030489         00000000030000000000000014970000000000001497017000000000002544                   
60D20200130EP12161000000000909030496         00000000020000000000000009980000000000000998017000000000001696                   
60D20200130EP1216100000000090903087          00000000020000000000000007380000000000000738017000000000001254                   
60D20200130EP12161000000000909030922         00000000010000000000000005350000000000000535017000000000000909                   
60D20200130EP12161000000000909031158         00000000020000000000000010480000000000001048017000000000001781                   
60D20200130EP121610000000009090324           00000000010000000000000005490000000000000549017000000000000933                   
60D20200130EP12161000000000909032527         00000000010000000000000012490000000000001249017000000000002123                   
60D20200130EP12161000000000909032540         00000000010000000000000003690000000000000369017000000000000627                   
60D20200130EP12161000000000909032546         00000000030000000000000037470000000000003747017000000000006369                   
60D20200130EP121610000000009090331           00000000020000000000000010980000000000001098017000000000001866                   
60D20200130EP121610000000009090332           00000000010000000000000005490000000000000549017000000000000933                   
60D20200130EP121610000000009090347           00000000030000000000000014250000000000001425017000000000002422                   
60D20200130EP121610000000009090348           00000000050000000000000023750000000000002375017000000000004037                   
60D20200130EP121610000000009090370           00000000020000000000000011180000000000001118017000000000001900                   
60D20200130EP1216100000000090904367          00000000020000000000000009180000000000000918017000000000001560                   
60D20200130EP12161000000000909043800         00000000010000000000000007490000000000000749012000000000000898                   
60D20200130EP1216100000000090904381          00000000010000000000000004590000000000000459017000000000000780                   
60D20200130EP1216100000000090904404          00000000010000000000000003990000000000000399017000000000000678                   
60D20200130EP12161000000000909047920         00000000030000000000000014970000000000001497012000000000001796                   
60D20200130EP12161000000000909047921         00000000020000000000000009980000000000000998012000000000001197                   
60D20200130EP1216100000000090905101          00000000010000000000000004590000000000000459017000000000000780                   
60D20200130EP1216100000000090905102          00000000040000000000000017960000000000001796017000000000003053                   
60D20200130EP1216100000000090905120          00000000020000000000000007780000000000000778012000000000000933                   
60D20200130EP1216100000000090905133          00000000060000000000000029940000000000002994017000000000005089                   
60D20200130EP1216100000000090905152          00000000020000000000000008420000000000000842017000000000001431                   
60D20200130EP1216100000000090905181          00000000010000000000000004690000000000000469017000000000000797                   
60D20200130EP1216100000000090905182          00000000050000000000000024950000000000002495017000000000004241                   
60D20200130EP1216100000000090905185          00000000010000000000000005290000000000000529017000000000000899                   
60D20200130EP1216100000000090905186          00000000020000000000000010980000000000001098017000000000001866                   
60D20200130EP1216100000000090905296          00000000020000000000000018980000000000001898017000000000003226                   
60D20200130EP1216100000000090905647          00000000010000000000000005140000000000000514017000000000000873                   
60D20200130EP1216100000000090905654          00000000020000000000000010280000000000001028017000000000001747                   
60D20200130EP12161000000000909058105         00000000020000000000000019300000000000001930017000000000003281                   
60D20200130EP12161000000000909059404         00000000020000000000000009500000000000000950017000000000001615                   
60D20200130EP12161000000000909059504         00000000010000000000000004750000000000000475017000000000000807                   
60D20200130EP121610000000009090635           00000000040000000000000017560000000000001756017000000000002985                   
60D20200130EP121610000000009090642           00000000020000000000000009180000000000000918017000000000001560                   
60D20200130EP121610000000009090666           00000000040000000000000018360000000000001836017000000000003121                   
60D20200130EP121610000000009090673           00000000040000000000000019960000000000001996017000000000003393                   
60D20200130EP121610000000009090802           00000000010000000000000003500000000000000350017000000000000595                   
60D20200130EP1216100000000090908454          00000000010000000000000010490000000000001049017000000000001783                   
60D20200130EP1216100000000090908996          00000000010000000000000007390000000000000739017000000000001256                   
60M20200131EP1216100000000090900032D03059203064600080400100000000010508800000000397878761                                     
60A20200131EP1216100000000090900700000000000000                                                                               
60A20200131EP1216100000000090901200000000144887                                                                               
60A20200131EP1216100000000090901700000000873793                                                                               
60A20200131EP1216100000000090902500000000000000                                                                               
60A20200131EP121610000000009090CANC000000017920                                                                               
60A20200131EP121610000000009090DESC000000014280                                                                               
60A20200131EP121610000000009090F   000000000000                                                                               
60A20200131EP121610000000009090I   000000000000                                                                               
60A20200131EP121610000000009090ISS 000000000000                                                                               
60A20200131EP121610000000009090N   000000000000                                                                               
60D20200131EP121610000000009090024819        00000000010000000000000010890000000000001089017000000000001851                   
60D20200131EP12161000000000909002949         00000000020000000000000009500000000000000950017000000000001615                   
60D20200131EP12161000000000909002951         00000000010000000000000004750000000000000475017000000000000807                   
60D20200131EP121610000000009090031189        00000000020000000000000011180000000000001118017000000000001900                   
60D20200131EP1216100000000090900434          00000000020000000000000008580000000000000858017000000000001458                   
60D20200131EP12161000000000909005181         00000000020000000000000009380000000000000938017000000000001594                   
60D20200131EP12161000000000909005182         00000000010000000000000004990000000000000499017000000000000848                   
