45939;"AGASALHO MASC KYLY REF 206129 T BEBE 3 FOOTBA";"INV";"102";"61112000";0000000086.90;0000000.00;1;45939
45937;"AGASALHO MASC KYLY REF 206147 T 1-4 BLSAO EXT";"INV";"102";"61112000";0000000066.90;0000000.00;1;45937
46921;"AGASALHO MASC KYLY REF 206148 T 1-3 BLSAO SUP";"INV";"102";"61112000";0000000068.90;0000000.00;1;46921
45967;"AGASALHO MASC KYLY REF 206150 T 1-4 LEAO CARR";"INV";"102";"61112000";0000000065.90;0000000.00;1;45967
45960;"AGASALHO MASC KYLY REF 206158 T 1-3 JAQ POLO";"INV";"102";"61112000";0000000159.90;0000000.00;1;45960
50111;"AGASALHO MASC KYLY REF 206422 T BEBE 3 JAQ.RA";"INV";"102";"61112000";0000000096.80;0000000.00;1;50111
50060;"AGASALHO MASC KYLY REF 206441 T 4-6 BLSAO PAT";"INV";"102";"61112000";0000000068.90;0000000.00;1;50060
50059;"AGASALHO MASC KYLY REF 206441 T2-3 HELICOP PA";"INV";"102";"61112000";0000000068.90;0000000.00;1;50059
50061;"AGASALHO MASC KYLY REF 206443 T 2-3 BLSAO ESQ";"INV";"102";"61112000";0000000089.60;0000000.00;1;50061
50062;"AGASALHO MASC KYLY REF 206443 T 4-6 BLSAO ESQ";"INV";"102";"61112000";0000000089.60;0000000.00;1;50062
49967;"AGASALHO MASC KYLY REF 206444 T1-3 BLSAO DEEP";"INV";"102";"61112000";0000000068.90;0000000.00;1;49967
50029;"AGASALHO MASC KYLY REF 206449 T1-3 JAQ ETQ RU";"INV";"102";"61112000";0000000159.90;0000000.00;1;50029
46925;"AGASALHO MASC KYLY REF206151 T1-3 BLSAO ESPOR";"INV";"102";"61112000";0000000068.90;0000000.00;1;46925
50030;"AGASALHO MASC KYLY REF206449 T4-6 JAQ.ETQ.B.R";"INV";"102";"61112000";0000000159.80;0000000.00;1;50030
55948;"AGASALHO MASC KYLY REF206945 T-BEBE 3 BLSAO D";"INV";"102";"61112000";0000000069.90;0000000.00;1;55948
56011;"AGASALHO MASC KYLY REF206946 T-BEBE 3 BLSAO J";"INV";"102";"61112000";0000000079.90;0000000.00;1;56011
56010;"AGASALHO MASC KYLY REF206946 T4-6 BLSAO JUNGL";"INV";"102";"61112000";0000000099.80;0000000.00;1;56010
56260;"AGASALHO MASC KYLY REF206970 T4-6 BLSAO SPORT";"INV";"102";"61112000";0000000094.80;0000000.00;1;56260
36254;"AGASALHO MASC LIBERTA REF 201.268 T 1-3 BLSAO";"INV";"102";"61112000";0000000059.90;0000000.00;1;36254
42915;"AGASALHO MASC MALWEE REF 1060000103 T BEBE 3";"INV";"102";"61112000";0000000074.90;0000000.00;1;42915
46226;"AGASALHO MASC MALWEE REF1000006536 T1-3 BLSAO";"INV";"102";"61112000";0000000069.90;0000000.00;1;46226
8496;"AGASALHO MASC MALWEE T 4-12 REF 24.761 POLO C";"INV";"102";"61112000";0000000078.90;0000000.00;1;8496
42596;"AGASALHO MASC MARISOL REF 10303930 T 1-4 JAQ";"INV";"102";"61112000";0000000089.90;0000000.00;1;42596
50728;"AGASALHO MASC MARISOL REF 10308293 JAQ.AUTHEN";"INV";"102";"61112000";0000000096.80;0000000.00;1;50728
50902;"AGASALHO MASC MARISOL REF 10308960 T-4 BLSAO";"INV";"102";"61112000";0000000069.80;0000000.00;1;50902
7994;"AGASALHO MASC MARISOL REF 10858 T 1-3 JAQUETA";"INV";"102";"61112000";0000000084.70;0000000.00;1;7994
50735;"AGASALHO MASC MARISOL REF10308181 TBEBE 3 JAQ";"INV";"102";"61112000";0000000099.80;0000000.00;1;50735
50668;"AGASALHO MASC MARISOL REF10308235 T4-6 BLSAO";"INV";"102";"61112000";0000000096.80;0000000.00;1;50668
51090;"AGASALHO MASC MARISOL REF10309128 TBEBE 3 BLS";"INV";"102";"61112000";0000000086.90;0000000.00;1;51090
51040;"AGASALHO MASC MARISOL REF10309137 T BEBE 3 BL";"INV";"102";"61112000";0000000078.90;0000000.00;1;51040
30458;"AGASALHO MASC MILON REF 3359 T 1-3 COMANDOS M";"INV";"102";"61112000";0000000079.90;0000000.00;1;30458
50106;"AGASALHO MASC MILON REF 9841 T 4 JAQ COMPANY";"INV";"102";"61112000";0000000169.90;0000000.00;1;50106
42283;"AGASALHO MASC P SECRETA REF 7351 T 1-3 SPORTI";"INV";"102";"61112000";0000000149.80;0000000.00;1;42283
42282;"AGASALHO MASC P SECRETA REF 7357 T 1-3 BLSAO";"INV";"102";"61112000";0000000149.80;0000000.00;1;42282
36447;"AGASALHO MOLETOM MASC ALAKAZOO REF 63895 T1-3";"INV";"102";"61112000";0000000089.90;0000000.00;1;36447
36233;"AGASALHO UNISSEX MALWEE REF 43.398 T 1-3 BLSA";"INV";"102";"61112000";0000000064.80;0000000.00;1;36233
03273487;"AGUA DE COLONIA CHEIRINHO PAIXAO 100ML UNICO";"PC";"100";"33030020";0000000049.90;0000000.00;1;03273487
03003374;"AGUA PERFUMADA S ALCOOL 100ML UNICO UNI NEUTR";"UN";"102";"33030020";0000000069.90;0000000.00;1;03003374
03126004;"AJUSTE PARA CINTO SEGURANCA UNICO UNI PRETO 1";"PC";"102";"39269090";0000000022.90;0000000.00;1;03126004
41864;"ALCA P COPO E MAMADEIRA AVENT REF 142 00 C 2P";"UNI";"102";"61112000";0000000026.90;0000000.00;1;41864
38009;"ALIMENTADOR BEBE GIROTONDO REF BN10049 10092";"UNI";"102";"61112000";0000000048.90;0000000.00;1;38009
42670;"ALIMENTADOR BEBE GIROTONDO REF RK015 16 C TEL";"UNI";"102";"61112000";0000000039.90;0000000.00;1;42670
24739;"ALIMENTADOR C TELA BEBE SASSY REF SS30015 C T";"UNI";"102";"61112000";0000000039.90;0000000.00;1;24739
01090505;"ALIMENTADOR EM SILICONE UNICO FEM ROSA RK040";"PC";"102";"39249000";0000000034.90;0000000.00;1;01090505
01090499;"ALIMENTADOR EM SILICONE UNICO MAS AZUL RK039";"PC";"102";"39249000";0000000034.90;0000000.00;1;01090499
03270684;"ALIMENTADOR PORTA-FRUTINHA +6M UNICO FEM ROSA";"UN";"100";"39241000";0000000034.90;0000000.00;1;03270684
03044421;"ALIMENTADOR PORTA-FRUTINHA +6M UNICO MAS AZUL";"UN";"100";"39241000";0000000034.90;0000000.00;1;03044421
03063255;"ALIMENTADOR PORTA-FRUTINHA +6M UNICO UNI DIVE";"UN";"100";"39241000";0000000034.90;0000000.00;1;03063255
03270691;"ALIMENTADOR PORTA-FRUTINHA +6M UNICO UNI LARA";"UN";"100";"39241000";0000000034.90;0000000.00;1;03270691
03270707;"ALIMENTADOR PORTA-FRUTINHA +6M UNICO UNI VERD";"UN";"100";"39241000";0000000034.90;0000000.00;1;03270707
03212356;"ALMOFAD BOPPY -CLOUDS UNICO UNI CINZA NUVEM 9";"PC";"102";"94049000";0000000409.90;0000000.00;1;03212356
01131406;"ALMOFAD ORACAO STO ANJO UNICO FEM BRANCO 017";"PC";"102";"61112000";0000000054.80;0000000.00;1;01131406
01131413;"ALMOFAD POA ORACAO STO ANJO UNICO UNI BEGE 01";"PC";"102";"61112000";0000000039.90;0000001.00;1;01131413
01157369;"ALMOFADA AMAMENT AMOR DE MAE UNICO UNI BEGE E";"PC";"102";"94049000";0000000129.90;0000000.00;1;01157369
03347942;"ALMOFADA AMAMENT CAMINHO D FLORES UNICO FEM R";"PC";"102";"94049000";0000000179.90;0000001.00;1;03347942
01086300;"ALMOFADA AMAMENT LEMBRANC INFANCIA UNICO FEM";"PC";"102";"94049000";0000000129.90;0000000.00;1;01086300
01086294;"ALMOFADA AMAMENT LEMBRANC INFANCIA UNICO FEM";"PC";"102";"94049000";0000000129.90;0000000.00;1;01086294
01221312;"ALMOFADA AMAMENT PERSONALIZ SOFIA UNICO UNI R";"PC";"102";"61112000";0000000129.90;0000000.00;1;01221312
01052602;"ALMOFADA AMAMENT PROVENCAL UNICO UNI BRANCO E";"PC";"102";"94049000";0000000129.90;0000000.00;1;01052602
03357910;"ALMOFADA AMAMENT SUBLIME UNICO FEM R.MAGIA E2";"PC";"102";"94049000";0000000179.90;0000002.00;1;03357910
03347966;"ALMOFADA AMAMENT SUBLIME UNICO MAS AZUL MIST";"PC";"102";"94049000";0000000179.90;0000001.00;1;03347966
03347959;"ALMOFADA AMAMENT SUBLIME UNICO UNI BEGE E2192";"PC";"102";"94049000";0000000179.90;0000001.00;1;03347959
01064094;"ALMOFADA AMAMENT SUNSHINE NUVENS UNICO UNI CI";"PC";"102";"94049000";0000000119.90;0000000.00;1;01064094
01064155;"ALMOFADA AMAMENT URSINHOS BABY UNICO MAS AZUL";"PC";"102";"94049000";0000000119.90;0000000.00;1;01064155
03208212;"ALMOFADA AMAMENT XADREZ F.CALINA UNICO FEM BE";"PC";"102";"94049000";0000000175.90;0000000.00;1;03208212
01064025;"ALMOFADA AMAMENT.M PEQ URSO XADR UNICO FEM BE";"PC";"102";"94049000";0000000119.90;0000000.00;1;01064025
03059524;"ALMOFADA AMAMENT.PEDACINHO CEU UNICO UNI DIVE";"PC";"102";"61112000";0000000119.90;0000000.00;1;03059524
03272855;"ALMOFADA AMAMENTACAO CARINHO UNICO UNI CINZA";"PC";"102";"94049000";0000000159.90;0000000.00;1;03272855
46685;"ALMOFADA AMAMENTACAO FIBRASCA REF Z4107 BASIC";"UNI";"102";"61112000";0000000109.90;0000000.00;1;46685
01284515;"ALMOFADA AMAMENTACAO GEMEOS UNICO FEM BRANCA";"PC";"102";"61112000";0000000198.90;0000000.00;1;01284515
03182888;"ALMOFADA AMAMENTACAO LISA UNICO FEM BRANCO A2";"PC";"102";"94049000";0000000144.90;0000000.00;1;03182888
03153451;"ALMOFADA AMAMENTACAO LISA UNICO FEM CINZA A20";"PC";"102";"94049000";0000000144.90;0000000.00;1;03153451
03153468;"ALMOFADA AMAMENTACAO LISA UNICO FEM ROSA A207";"PC";"102";"94049000";0000000144.90;0000002.00;1;03153468
03153437;"ALMOFADA AMAMENTACAO LISA UNICO MAS AZUL A207";"PC";"102";"94049000";0000000144.90;0000002.00;1;03153437
03153444;"ALMOFADA AMAMENTACAO LISA UNICO UNI BEGE A207";"PC";"102";"94049000";0000000144.90;0000001.00;1;03153444
03273234;"ALMOFADA AMAMENTACAO MATELASSE UNICO FEM ROSA";"PC";"102";"61112000";0000000134.90;0000000.00;1;03273234
03273241;"ALMOFADA AMAMENTACAO MATELASSE UNICO MAS AZUL";"PC";"102";"61112000";0000000134.90;0000000.00;1;03273241
03273258;"ALMOFADA AMAMENTACAO MATELASSE UNICO UNI CINZ";"PC";"102";"61112000";0000000134.90;0000000000;1;03273258
01366563;"ALMOFADA AMAMENTACAO PERS UNICO UNI DIVERSOS";"PC";"102";"61112000";0000000149.90;0000000.00;1;01366563
03272862;"ALMOFADA AMAMENTACAO PETALA UNICO FEM ROSA E1";"PC";"102";"94049000";0000000169.90;0000001.00;1;03272862
03022030;"ALMOFADA AMAMENTACAO UNICO FEM ROSE E13822 HU";"UN";"102";"61112000";0000000114.90;0000000.00;1;03022030
01272536;"ALMOFADA AMAMENTACAO UNICO UNI CINZA 005 VERA";"PC";"102";"61112000";0000000129.90;0000000000;1;01272536
01148091;"ALMOFADA AMAMENTACAO UNICO UNI DIVERSOS 005 V";"PC";"102";"61112000";0000000129.90;0000003.00;1;01148091
03037492;"ALMOFADA AMAMENTACAO HORA CHA UNICO FEM ROSA";"UN";"102";"61112000";0000000114.90;0000000.00;1;03037492
46681;"ALMOFADA ANTIRREFLUXO FIBRASCA REF Z4034 T 60";"UNI";"102";"61112000";0000000169.90;0000000.00;1;46681
01022179;"ALMOFADA APOIO P CABECA ESTRELAS UNICO FEM CI";"PC";"102";"94049000";0000000046.90;0000000.00;1;01022179
01022087;"ALMOFADA APOIO P CABECA ESTRELAS UNICO FEM RO";"PC";"102";"94049000";0000000046.90;0000002.00;1;01022087
01090666;"ALMOFADA APOIO UNICO UNI GRAFITE FE1332 GIROT";"PC";"102";"39249000";0000000119.90;0000000.00;1;01090666
03080962;"ALMOFADA ATIVID ROLINHO UNICO UNI COLORIDO 10";"PC";"100";"95030099";0000000139.90;0000001.00;1;03080962
03080955;"ALMOFADA ATIVIDADES ANIMAIS UNICO UNI DIVERSO";"PC";"100";"95030099";0000000129.90;0000000.00;1;03080955
01148909;"ALMOFADA BABY ANTIRREFLUXO UNICO UNI BRANCO Z";"PC";"102";"94049000";0000000109.90;0000002.00;1;01148909
01148893;"ALMOFADA BABY COMFORT UNICO UNI GRAFITE Z4458";"PC";"102";"94049000";0000000118.90;0000000.00;1;01148893
03044506;"ALMOFADA BANHO BABY 0M+ UNICO MAS AZUL 7278 B";"UN";"100";"94042900";0000000149.90;0000000.00;1;03044506
54588;"ALMOFADA BANHO BABY BUBA REF7277 09800 TODAS";"UNI";"102";"61112000";0000000119.90;0000000.00;1;54588
03044490;"ALMOFADA BANHO BABY UNICO FEM ROSA 7277 BUBA";"UN";"100";"94042900";0000000149.90;0000000.00;1;03044490
03044513;"ALMOFADA BANHO BABY UNICO UNI AMARELO 09800 B";"UN";"100";"94049000";0000000124.90;0000000.00;1;03044513
03344613;"ALMOFADA BANHO BABY URSINHAS UNICO FEM ROSA 1";"PC";"100";"94049000";0000000154.90;0000000.00;1;03344613
03114612;"ALMOFADA BANHO BABY URSINHO UNICO UNI CINZA 1";"PC";"100";"94049000";0000000154.90;0000000.00;1;03114612
03273579;"ALMOFADA BANHO BABY URSINHO UNICO UNI TIJOLO";"PC";"100";"94049000";0000000149.90;0000000.00;1;03273579
03344606;"ALMOFADA BANHO BABY URSINHOS UNICO MAS AZUL 1";"PC";"100";"94049000";0000000154.90;0000000.00;1;03344606
03044537;"ALMOFADA BANHO C FIVELA AJUSTAVEL UNICO FEM R";"UN";"102";"94049000";0000000139.90;0000000.00;1;03044537
03044520;"ALMOFADA BANHO C FIVELA AJUSTAVEL UNICO MAS A";"UN";"102";"94049000";0000000129.90;0000000.00;1;03044520
03127612;"ALMOFADA BOPPY ALGOD,MODERN UNICO UNI WOODLAN";"PC";"102";"94049000";0000000369.00;0000000.00;1;03127612
03127605;"ALMOFADA BOPPY ALGODAO UNICO UNI CLOUDS 90256";"PC";"102";"94049000";0000000369.00;0000000.00;1;03127605
03127629;"ALMOFADA BOPPY ALGODAO UNICO UNI HELLO BABY 9";"PC";"102";"94049000";0000000369.00;0000000.00;1;03127629
03127599;"ALMOFADA BOPPY SEM CAPA UNICO UNI BRANCA 9010";"PC";"102";"94049000";0000000249.00;0000000.00;1;03127599
03022016;"ALMOFADA COELHO UNICO FEM BEGE E13823A HUG";"UN";"102";"94049000";0000000049.90;0000000.00;1;03022016
03022009;"ALMOFADA COELHO UNICO FEM ROSE E13823B HUG";"UN";"102";"61112000";0000000058.90;0000000.00;1;03022009
03037508;"ALMOFADA COELHO HORA DO CHA UNICO FEM ROSA E1";"UN";"102";"61112000";0000000048.90;0000000.00;1;03037508
01026993;"ALMOFADA COLICA ERVAS AROMATICA UNICO UNI DIV";"UNI";"102";"61112000";0000000039.90;0000000.00;1;01026993
01012316;"ALMOFADA COLICA ERVAS AROMATICA UNICO UNI EST";"UNI";"102";"61112000";0000000039.90;0000000.00;1;01012316
41833;"ALMOFADA DE AMAMENTACAO HUG T50X50CM ALGODAO";"UNI";"102";"61112000";0000000119.90;0000000.00;1;41833
01366723;"ALMOFADA DE AMAMENTACAO UNICO UNI CINZA 45 VA";"PC";"102";"61112000";0000000169.90;0000001.00;1;01366723
03076323;"ALMOFADA DE BANHO SOFT UNICO FEM ROSA 22101R";"PC";"102";"94049000";0000000129.90;0000000.00;1;03076323
03076330;"ALMOFADA DE BANHO SOFT UNICO MAS AZ BOLINHAS";"PC";"102";"94049000";0000000129.90;0000000.00;1;03076330
03076347;"ALMOFADA DE BANHO SOFT UNICO UNI VERDE 22101A";"PC";"102";"94049000";0000000129.90;0000000.00;1;03076347
03115091;"ALMOFADA DE BERCO C 2 UNICO FEM ROSA 20000 HU";"KIT";"102";"61112000";0000000089.90;0000000.00;1;03115091
18628;"ALMOFADA DE GESTANTE REF Z4041 EVITA DORES NA";"UNI";"102";"61112000";0000000049.63;0000000.00;1;18628
03347928;"ALMOFADA DECORATICA PERSONALIZAD UNICO FEM DI";"PC";"102";"61112000";0000000209.90;0000001.00;1;03347928
03342381;"ALMOFADA DECORATICA PERSONALIZAD UNICO FEM OF";"PC";"102";"61112000";0000000209.90;0000000000;1;03342381
01366587;"ALMOFADA DECORATIVA PERS UNICO UNI DIVERSOS 1";"PC";"102";"61112000";0000000164.90;0000000.00;1;01366587
03006771;"ALMOFADA ELEFANTE GIGANTE UNICO FEM ROSA 7562";"UN";"100";"95030031";0000000299.90;0000001.00;1;03006771
01021516;"ALMOFADA ELEFANTE GIGANTE UNICO MAS AZUL 7563";"PC";"100";"95030031";0000000299.90;0000001.00;1;01021516
03006788;"ALMOFADA ELEFANTE GIGANTE UNICO UNI CINZA 756";"UN";"100";"95030031";0000000299.90;0000000.00;1;03006788
53734;"ALMOFADA ELEFANTE PELUCIA GIGANTE BUBA REF756";"UNI";"102";"61112000";0000000209.90;0000000.00;1;53734
01099461;"ALMOFADA ELEFANTINHO UNICO FEM ROSA 10744 BUB";"PC";"100";"95030031";0000000149.90;0000000.00;1;01099461
01098310;"ALMOFADA ELEFANTINHO UNICO MAS AZUL 10743 BUB";"PC";"100";"95030031";0000000149.90;0000000.00;1;01098310
01097146;"ALMOFADA ELEFANTINHO UNICO UNI CINZA 10742 BU";"PC";"100";"95030031";0000000149.90;0000002.00;1;01097146
03222829;"ALMOFADA ERGONOMICA D BANHO UNICO FEM ROSA 22";"PC";"200";"94042900";0000000179.90;0000001.00;1;03222829
03222812;"ALMOFADA ERGONOMICA D BANHO UNICO MAS AZUL 22";"PC";"200";"94042900";0000000179.90;0000002.00;1;03222812
03222805;"ALMOFADA ERGONOMICA D BANHO UNICO UNI CINZA 2";"PC";"200";"94042900";0000000179.90;0000000.00;1;03222805
01021509;"ALMOFADA GIGANT ELEFANTE 60CM UNICO FEM ROSA";"PC";"102";"95030031";0000000209.90;0000000.00;1;01021509
01021493;"ALMOFADA GIGANT ELEFANTE 60CM UNICO UNI CINZA";"PC";"102";"95030031";0000000209.90;0000000.00;1;01021493
01063899;"ALMOFADA MEU PEQ URSO XADR UNICO FEM ROSA E12";"PC";"102";"94049000";0000000119.90;0000000.00;1;01063899
03079324;"ALMOFADA MY FIRST NEXT UNICO FEM AZUL 9829 CH";"PC";"102";"61112000";0000000349.90;0000001.00;1;03079324
03079317;"ALMOFADA MY FIRST NEXT UNICO FEM ROSA 9829 CH";"PC";"102";"61112000";0000000349.90;0000000.00;1;03079317
03034903;"ALMOFADA ORACAO SANTO ANJO UNICO UNI BRANCO 1";"UN";"102";"61112000";0000000048.90;0000000.00;1;03034903
01211276;"ALMOFADA ORACAO SANTO ANJO UNICO UNI BRANCO 1";"PC";"102";"61112000";0000000089.90;0000000000;1;01211276
01275483;"ALMOFADA ORACAO SANTO ANJO UNICO UNI BRANCO A";"PC";"102";"62092000";0000000059.90;0000000.00;1;01275483
01366310;"ALMOFADA ORACAO STO ANJO C TERCO UNICO UNI BR";"PC";"102";"61112000";0000000109.90;0000001.00;1;01366310
19412;"ALMOFADA P AMAMENTACAO BIRAMAR TDA PIQUET TDA";"UNI";"102";"61112000";0000000109.90;0000000.00;1;19412
01099454;"ALMOFADA P BARRIGA&RAMPA UNICO UNI BRANCO Z44";"PC";"102";"94049000";0000000079.90;0000000.00;1;01099454
01163025;"ALMOFADA P CARRINHO&BEBE CONFORT UNICO UNI CI";"PC";"100";"94049000";0000000158.90;0000001.00;1;01163025
03002841;"ALMOFADA P CINTO SEGURANCA UNICO UNI GRAFITE";"UN";"102";"94049000";0000000079.90;0000001.00;1;03002841
01314083;"ALMOFADA PAPAI C SAPATINHO UNICO UNI CXA VERM";"PC";"101";"61112000";0000000089.90;0000000.00;1;01314083
03357385;"ALMOFADA PARA AMAMENTACAO MATELASSE UNICO UNI";"PC";"102";"61112000";0000000134.90;0000000.00;1;03357385
03150382;"ALMOFADA PARA AMAMENTACAO MATELASSE UNICO UNI";"PC";"102";"61112000";0000000134.90;0000000.00;1;03150382
01012354;"ALMOFADA PESCOC UNICO UNI ESTAMPADO 102 TEAR";"UNI";"102";"61112000";0000000034.90;0000000.00;1;01012354
01063950;"ALMOFADA QUADR AMIGO PANDA UNICO UNI BRANCO P";"PC";"102";"94049000";0000000039.90;0000010.00;1;01063950
01063912;"ALMOFADA QUADRAD URSO BORD UNICO MAS AZUL E11";"PC";"102";"94049000";0000000049.90;0000001.00;1;01063912
29515;"ALMOFADA RAMPA TERAPEUTICA FIBRASCA REF-BY433";"UNI";"102";"61112000";0000000098.90;0000000.00;1;29515
01063820;"ALMOFADA REDONDA CAVALINHO UNICO MAS AZUL E12";"PC";"102";"94049000";0000000049.90;0000021.00;1;01063820
01025767;"ALMOFADA TERMICA SOFT UNICO UNI BEGE 11810108";"UN";"102";"61112000";0000000039.90;0000000.00;1;01025767
01028478;"ALMOFADA URSO ACESSORIOS UNICO FEM ROSA A2061";"PC";"102";"94049000";0000000054.90;0000003.00;1;01028478
01113013;"ALMOFADA URSO ACESSORIOS UNICO MAS AVELA A206";"PC";"102";"94049000";0000000044.90;0000000.00;1;01113013
01112993;"ALMOFADA URSO ACESSORIOS UNICO MAS AZ MARINHO";"PC";"102";"94049000";0000000054.90;0000000.00;1;01112993
01028485;"ALMOFADA URSO ACESSORIOS UNICO MAS AZUL A2061";"PC";"102";"94049000";0000000054.90;0000001.00;1;01028485
01113006;"ALMOFADA URSO ACESSORIOS UNICO MAS BRANCO A20";"PC";"102";"94049000";0000000044.90;0000000.00;1;01113006
01028461;"ALMOFADA URSO ACESSORIOS UNICO MAS MARINHO A2";"PC";"102";"94049000";0000000054.90;0000000.00;1;01028461
01217247;"ALMOFADA URSO ACESSORIOS UNICO UNI BEGE A2061";"PC";"102";"94049000";0000000054.90;0000001.00;1;01217247
01028454;"ALMOFADA URSO ACESSORIOS UNICO UNI CINZA A206";"PC";"102";"94049000";0000000054.90;0000000.00;1;01028454
